Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
4,4,2.0,3,North,,0-2-2-0 Aana,855.738 Sq. Feet,4 days ago,22000000,Lalitpur,Imadol,13 Feet,Paved
0,0,,0,West,,0-3-2-0 Aana,N/A Sq. Feet,3 years ago,17500000,Bhaktapur,Suryabinayak,13 Feet,
0,0,2.0,1,West,2021.0,6 aanaa 3 paisa Aana,N/A Aana,2 months ago,45000000,Lalitpur,Harisiddhi,13 Feet,Gravelled
6,3,3.0,3,North,2073.0,04 Aana,700 Sq. Feet,3 years ago,14500000,Bhaktapur,Duwakot,10 Feet,Gravelled
5,4,,1,North,2080.0,3 aana 1 paisa Aana,2150 Sq. Feet,1 month ago,32000000,Lalitpur,Imadol,13 Feet,
7,4,,2,South East,,0-5-2-0 Aana,3500 Sq. Feet,4 weeks ago,53500000,Lalitpur,Imadol,13 Feet,
6,4,2.5,3,West,2076.0,0-4-0-0 Aana,N/A Aana,4 years ago,21500000,Lalitpur,Tikathali,20 Feet,Concrete
7,4,,20,South,2000.0,2--0-0-0 Aana,2-0-0-0 Aana,2 weeks ago,550000,Lalitpur,Bakhundol,13 Feet,Blacktopped
5,3,2.0,2,South East,2080.0,0-3-0-0 Aana,000 Aana,3 months ago,21500000,Bhaktapur,Bhaktapur,13 Feet,Blacktopped
5,3,2.5,1,South,2080.0,0-4-1-1.60 Aana,"1,949.35 Sq. Feet",2 months ago,36400000,Lalitpur,Sunakothi,20 Feet,Blacktopped
6,4,3.5,2,South East,,0-5-0-0 Aana,N/A Aana,1 month ago,49000000,Lalitpur,Dhapakhel,16 Feet,Concrete
5,4,3.5,0,North West,,14.5 Aana,N/A Aana,1 year ago,69500000,Lalitpur,Dhapakhel,11 Feet,Blacktopped
4,4,,2,North,,12 Aana,N/A Aana,5 months ago,110000,Kathmandu,Chandol,0 Feet,
4,5,,1,West,2080.0,4.5 Aana,N/A Aana,6 months ago,45000000,Kathmandu,Bhangal,13 Feet,Gravelled
4,3,2.0,3,South,,0-3-1-0 Aana,1112.459 Sq. Feet,1 week ago,26500000,Lalitpur,Imadol,12 Feet,Paved
4,2,2.5,3,South,,0-20-0-0 Aana,N/A Aana,4 years ago,90000000,Lalitpur,Dhobighat,16 Feet,Blacktopped
5,4,3.0,4,South,,0-3-0-2 Aana,1069.726 Sq. Feet,1 week ago,26500000,Lalitpur,Imadol,16 Feet,Gravelled
5,4,3.0,1,East,,0-3-1-0 Aana,N/A Aana,1 week ago,32000000,Lalitpur,Imadol,13 Feet,Paved
4,4,,1,South East,,4 Aana,2100 Sq. Feet,1 month ago,31500000,Lalitpur,Satdobato,13 Feet,
5,3,2.0,4,East,,0-4-0-0 Aana,1369.181 Sq. Feet,1 day ago,27000000,Kathmandu,Budhanilkantha,8 Feet,Gravelled
4,4,3.0,1,East,2078.0,0-3-0-0 to 0-4-0-0 Aana,N/A Aana,2 years ago,21000000,Lalitpur,Imadol,13 Feet,Gravelled
0,3,2.0,1,West,2077.0,3 aana 1 paisa Aana,0 Aana,1 month ago,20000000,Lalitpur,Lubhu,13 Feet,Gravelled
0,0,,0,South,,0-2-3-2 Aana,N/A Aana,3 years ago,12200000,Bhaktapur,Suryabinayak,0 Feet,
0,0,,0,South,,0-2-3-0 Aana,N/A Aana,3 years ago,12200000,Bhaktapur,Suryabinayak,0 Feet,
4,5,2.0,4,North,,0-5-5-0 Aana,0-5-5-0 Aana,2 weeks ago,65000000,Lalitpur,Bhaisepati,13 Feet,Paved
5,4,,1,North East,2080.0,0.3.0.0 Aana,2450 Aana,6 months ago,27500000,Kathmandu,Sitapaila,13 Feet,Gravelled
4,3,2.0,0,East,2077.0,0-3-0-0 Aana,95 Sq. Meter,10 months ago,17500000,Bhaktapur,Bageshwori,20 Feet,Soil Stabilized
5,4,2.0,1,South,,3-1 Aana,2000 Sq. Feet,1 week ago,29500000,Lalitpur,Imadol,0 Feet,Paved
6,3,3.0,1,East,2080.0,0-3-2-1 Aana,N/A Aana,2 weeks ago,22500000,Lalitpur,Tikathali,13 Feet,Paved
4,4,2.5,1,West,2080.0,0-3-0-0 Aana,N/A Aana,4 weeks ago,24000000,Lalitpur,Imadol,13 Feet,Blacktopped
5,3,2.5,1,East,2080.0,0-5-3-3.70 Aana,"1,980.28 Aana",2 months ago,44800000,Lalitpur,Sunakothi,20 Feet,Blacktopped
5,3,3.0,1,East,2023.0,3 Aana,2100 Sq. Feet,3 months ago,22500000,Kathmandu,Kapan,10 Feet,Gravelled
5,4,3.0,3,South,,3 Aana,1133.880 Sq. Feet,2 weeks ago,33500000,Lalitpur,Imadol,13 Feet,Paved
2,1,1.35,1,North East,2076.0,0-3-2-0 Aana,N/A Aana,4 years ago,13000000,Lalitpur,Imadol,10 Feet,Gravelled
5,3,2.5,1,East,2080.0,0-4-3-1.20 Aana,"1,980.28 Sq. Feet",2 months ago,39000000,Lalitpur,Sunakothi,20 Feet,Blacktopped
8,7,3.5,2,East,2075.0,7.1 Aana,3400 Sq. Feet,5 years ago,33000000,Lalitpur,Harisiddhi,10 Feet,
0,0,2.5,0,East,,0-3-0-0 Aana,N/A Sq. Feet,3 years ago,15000000,Bhaktapur,Duwakot,13 Feet,Blacktopped
4,4,3.0,1,North,2080.0,3 aana 2 paisa 2 dam Aana,0 Aana,1 month ago,28500000,Lalitpur,Harisiddhi,20 Feet,Gravelled
6,4,3.0,1,South,,4-2 Aana,2100 Sq. Feet,1 week ago,29000000,Lalitpur,Imadol,0 Feet,Paved
7,4,3.0,2,North,,0-4-2-0 Aana,820 Sq. Feet,1 year ago,31000000,Bhaktapur,Sipadol,20 Feet,
2,1,1.0,3,West,,0-2-2-2 Aana,898.579 Sq. Feet,1 week ago,14500000,Lalitpur,Imadol,13 Feet,Paved
3,3,2.0,1,South,2079.0,3 aana 3 dam Aana,0 Aana,1 month ago,17500000,Lalitpur,Lamatar,13 Feet,Paved
5,3,3.0,1,South East,,0-3-0-1 Aana,N/A Aana,2 years ago,18000000,Bhaktapur,Changunarayan,13 Feet,
12,4,,0,South,,4 Aana,2610 Aana,5 years ago,22500000,Bhaktapur,Dadikot,20 Feet,
3,4,3.0,2,North,2069.0,3 Aana,N/A Sq. Feet,3 years ago,19000000,Bhaktapur,Balkot,10 Feet,Soil Stabilized
5,4,,0,South East,2080.0,3 Aana,N/A Aana,6 months ago,24500000,Kathmandu,Sitapaila,12 Feet,Paved
3,1,1.0,1,East,2019.0,4 Aana,N/A Aana,3 years ago,8000000,Bhaktapur,Bhaktapur,8 Feet,
