Bedroom,Bathroom,Floor,Parking,Property Face,Build Year,Area Covered,Build Up Area,Posted Date,Price,District,Location,Road Distance,Type of Road
6,4,2.5,1,South,2080.0,1518.73,N/A Aana,2 months ago,29500000,Kathmandu,Kapan,13,Concrete
5,6,2.5,1,South,,1369.0,2950 Aana,4 weeks ago,52500000,Kathmandu,Ravi Bhawan,32,Blacktopped
6,4,2.5,1,South,2076.0,1069.53,1700 Aana,4 years ago,17500000,Lalitpur,Imadol,16,Gravelled
4,3,2.0,2,East,2073.0,1197.87,0-3-2-0 Aana,4 years ago,24500000,Kathmandu,Chandol,13,Soil Stabilized
4,4,2.5,2,North,2074.0,1347.6000000000001,2009.63 Aana,2 months ago,34100000,Kathmandu,Sitapaila,20,Blacktopped
3,2,2.0,1,North,2070.0,1026.75,N/A Sq. Feet,1 month ago,20000000,Kathmandu,Kadaghari,13,Paved
5,4,3.0,1,South East,2073.0,1647.0700000000002,2450 Aana,4 years ago,28500000,Lalitpur,Bhaisepati,13,Blacktopped
8,8,3.5,2,West,2077.0,2738.0,N/A Aana,2 weeks ago,44000000,Kathmandu,Ramkot,13,Concrete
7,4,3.5,2,South,2076.0,1540.12,2700 Aana,4 years ago,22000000,Lalitpur,Imadol,13,Gravelled
5,5,2.5,2,North,,2738.0,3000 Sq. Feet,8 months ago,75000000,Kathmandu,Budhanilkantha,13,Blacktopped
0,0,3.0,0,South East,,1882.37,N/A Aana,4 years ago,25000000,Lalitpur,Bhaisepati,12,Gravelled
3,3,2.0,1,South West,,1882.37,N/A Aana,4 years ago,25000000,Lalitpur,Harisiddhi,0,
7,3,,1,South West,,1197.87,N/A Aana,10 months ago,29000000,Kathmandu,Gothatar,20,Soil Stabilized
2,1,1.0,0,North,,1454.55,N/A Aana,4 years ago,7500000,Kathmandu,Kapan,12,Gravelled
0,0,,0,West,,1796.8,N/A Sq. Feet,4 years ago,14000000,Bhaktapur,Bhaktapur,13,Gravelled
8,4,4.0,0,West,,1197.87,N/A Aana,4 years ago,17000000,Kathmandu,Tokha,20,Gravelled
2,1,1.5,2,West,2076.0,941.1800000000001,646 Aana,4 years ago,11000000,Lalitpur,Tikathali,13,Gravelled
4,3,,0,West,,1155.09,1650 Sq. Feet,4 years ago,22835000,Kathmandu,Balkhu,20,
7,0,2.0,0,North,,1112.31,N/A Aana,4 years ago,17800000,Kathmandu,Budhanilkantha,15,Gravelled
7,5,,1,North,,1112.31,N/A Aana,8 months ago,34000000,Kathmandu,Chamati,20,Blacktopped
0,0,,0,North,,1197.87,N/A Aana,4 years ago,18500000,Kathmandu,Kapan,13,Gravelled
6,3,2.5,2,North,2076.0,1197.87,1900 Aana,4 years ago,20000000,Lalitpur,Imadol,13,Gravelled
4,4,2.0,2,South West,,3657.79,1860 Aana,1 year ago,73100000,Kathmandu,Sitapaila,18,Blacktopped
13,5,3.5,1,North West,2060.0,1369.0,N/A Aana,2 months ago,44000000,Kathmandu,Baneshwor,12,Concrete
4,4,2.5,1,West,2077.0,1133.7,2100 Aana,3 years ago,19000000,Lalitpur,Imadol,20,Gravelled
9,1,3.0,1,West,2076.0,2053.5,0-3-0-0 Aana,4 years ago,21500000,Bhaktapur,Bhaktapur,20,Gravelled
0,0,3.5,2,East,,1197.87,N/A Aana,2 years ago,45000000,Kathmandu,Shantinagar,14,Blacktopped
4,4,2.5,1,East,2075.0,1369.0,2100 Aana,4 years ago,24000000,Kathmandu,Sitapaila,13,Blacktopped
7,3,3.0,2,South,2078.0,1732.64,2600 Sq. Feet,2 years ago,29500000,Kathmandu,Kapan,13,Gravelled
7,2,3.0,1,West,2079.0,1411.78,3500 Sq. Feet,5 days ago,38000000,Kathmandu,Kadaghari,13,Gravelled
12,0,,0,North,,2139.05,N/A Aana,4 years ago,33000000,Kathmandu,Kirtipur,12,Gravelled
2,4,3.0,1,North,2020.0,1283.43,0-3-3-0 Aana,3 years ago,21500000,Lalitpur,Mahalaxmi Nagarpalika,12,Gravelled
5,2,3.0,1,South,2067.0,2374.35,N/A Aana,4 years ago,29500000,Kathmandu,Naikap,15,Blacktopped
5,3,2.0,3,South West,,1369.0,N/A Aana,2 years ago,28500000,Kathmandu,Bafal,13,Gravelled
4,3,3.0,0,South,,1283.43,N/A Aana,4 years ago,23500000,Lalitpur,Imadol,20,Gravelled
7,3,2.0,3,East,,1369.0,1369.181 Sq. Feet,3 days ago,29500000,Lalitpur,Harisiddhi,13,Blacktopped
5,5,3.0,2,West,,2224.62,N/A Sq. Feet,2 years ago,65000000,Kathmandu,Baluwatar,20,Paved
5,3,2.0,1,South East,2079.0,1112.31,N/A Aana,2 weeks ago,25000000,Kathmandu,Bafal,14,Concrete
4,3,2.5,1,South,2076.0,1026.75,650 Aana,4 years ago,18000000,Lalitpur,Imadol,13,Gravelled
6,0,,0,North,,941.1800000000001,N/A Aana,4 years ago,12500000,Kathmandu,Kadaghari,13,Gravelled
6,5,2.5,3,South East,,1711.25,N/A Aana,1 week ago,46000000,Kathmandu,Budhanilkantha,20,Blacktopped
0,0,,0,East,,1283.43,N/A Aana,4 years ago,29500000,Kathmandu,Kalimati,0,
5,3,2.0,9,North,2068.0,71188.0,73945.989 Sq. Feet,2 weeks ago,260000000,Kathmandu,Tarkeshwor,20,Paved
6,4,3.0,1,East,2075.0,1540.12,N/A Sq. Feet,5 months ago,35000000,Kathmandu,Kapan,13,Concrete
0,0,,0,North,,1454.55,N/A Aana,4 years ago,11500000,Kathmandu,Kadaghari,12,Gravelled
6,5,2.5,1,East,,1369.0,2200 Aana,4 years ago,21000000,Kathmandu,Sitapaila,14,Concrete
9,4,4.0,4,South,,4406.46,N/A Aana,4 years ago,63000000,Kathmandu,Basbari,13,
4,5,3.0,0,North,2078.0,1411.78,2350 Sq. Feet,2 months ago,46500000,Kathmandu,Budhanilkantha,16,Concrete
3,4,2.5,1,West,,855.62,N/A Aana,4 years ago,17700000,Lalitpur,Dhapakhel,12,Blacktopped
5,4,2.5,1,West,2077.0,1112.31,2000 Sq. Feet,3 years ago,18000000,Lalitpur,Imadol,20,Gravelled
4,3,2.5,1,North West,2076.0,1369.0,1650 Aana,4 years ago,17000000,Kathmandu,Kalanki,10,Blacktopped
5,0,3.0,0,West,,1369.0,N/A Aana,4 years ago,29000000,Kathmandu,Kadaghari,12,Blacktopped
3,3,2.5,2,West,2074.0,1197.87,1744.78 Sq. Feet,2 months ago,34650000,Kathmandu,Sitapaila,20,Blacktopped
4,4,2.0,1,West,2076.0,1262.04,710 Sq. Feet,4 years ago,19500000,Lalitpur,Baghdol,20,Gravelled
4,3,3.0,2,North West,2066.0,1026.75,715 Sq. Feet,2 years ago,22500000,Kathmandu,Jorpati,14,Blacktopped
3,3,2.0,1,West,2011.0,2887.73,1577 Aana,5 months ago,41000000,Kathmandu,Chandragiri,16,Paved
5,3,2.5,1,West,2076.0,855.62,1400 Aana,4 years ago,15000000,Lalitpur,Imadol,13,Gravelled
4,4,4.0,1,West,2078.0,1540.12,3306 Sq. Feet,2 months ago,47500000,Kathmandu,Budhanilkantha,20,Blacktopped
10,3,3.0,2,West,2066.0,4107.0,3100 Sq. Feet,1 year ago,75000000,Kathmandu,Bafal,13,Blacktopped
5,4,2.5,2,North East,2075.0,1026.75,95.39 Aana,3 years ago,25000000,Kathmandu,Pepsicola,18,Gravelled
0,0,3.0,3,South,,1540.12,N/A Aana,4 years ago,33000000,Kathmandu,Baneshwor,8,Gravelled
5,3,2.5,2,East,2076.0,1112.31,N/A Aana,4 years ago,21500000,Lalitpur,Imadol,20,Blacktopped
4,4,3.0,1,South West,2068.0,1711.25,2300 Aana,2 years ago,39000000,Kathmandu,Minbhawan,13,Blacktopped
5,4,3.5,1,South,,1155.09,N/A Aana,1 month ago,39500000,Kathmandu,Gaushala,15,Blacktopped
6,4,2.5,3,East,2078.0,1711.25,N/A Sq. Feet,1 month ago,46500000,Kathmandu,Budhanilkantha,13,Gravelled
5,6,2.5,2,East,2072.0,3379.71,N/A Aana,3 years ago,80000000,Kathmandu,Chandol,20,Blacktopped
5,3,2.5,2,West,2071.0,1540.12,N/A Aana,3 years ago,23500000,Kathmandu,Raniban,10,Blacktopped
5,2,2.5,1,West,2076.0,1197.87,2000 Aana,4 years ago,18500000,Lalitpur,Imadol,13,Gravelled
5,3,2.5,1,East,2077.0,1026.75,N/A Aana,3 years ago,22000000,Lalitpur,Imadol,13,Gravelled
7,5,2.5,2,North,2074.0,1411.78,2009.63 Aana,2 months ago,41250000,Kathmandu,Sitapaila,20,Blacktopped
6,5,2.5,1,West,2080.0,1112.31,N/A Sq. Feet,5 days ago,31500000,Kathmandu,Mandikatar,13,Concrete
7,2,2.5,1,South East,2077.0,1026.75,N/A Aana,8 months ago,24000000,Kathmandu,Kapan,13,Blacktopped
6,4,3.0,3,North West,2078.0,1197.87,N/A Aana,2 years ago,36000000,Kathmandu,Tarkeshwor,13,Paved
5,3,2.5,1,North West,2076.0,1369.0,N/A Aana,4 years ago,22000000,Lalitpur,Imadol,10,Gravelled
4,3,3.0,1,East,2078.0,1026.75,1500 Aana,2 years ago,21500000,Lalitpur,Imadol,13,Soil Stabilized
12,4,4.0,3,East,2062.0,2738.0,2800 Aana,2 years ago,80000000,Kathmandu,Minbhawan,18,Concrete
10,7,4.0,2,North,2067.0,1882.37,3300 Sq. Feet,1 year ago,55000000,Kathmandu,Dhumbarahi,13,Concrete
2,2,1.5,1,South East,2075.0,1112.31,N/A Aana,3 years ago,10500000,Kathmandu,Gokarneshwor,12,Gravelled
6,5,3.0,20,North East,,20535.0,N/A Ropani,8 months ago,280000000,Kathmandu,Sanobharyang,20,Blacktopped
2,1,1.5,1,North East,2076.0,1411.78,N/A Aana,4 years ago,15000000,Lalitpur,Tikathali,16,Blacktopped
4,4,2.5,2,East,2074.0,1369.0,2009.63 Aana,2 months ago,38500000,Kathmandu,Sitapaila,20,Blacktopped
4,1,1.5,0,North East,,1796.81,N/A Aana,4 years ago,12000000,Lalitpur,Imadol,4,Concrete
13,0,,0,West,,2139.05,N/A Aana,4 years ago,26200000,Kathmandu,Budhanilkantha,13,Blacktopped
7,6,2.0,3,West,,1369.0,1369.181 Sq. Feet,2 days ago,44500000,Lalitpur,Tikathali,23,Paved
4,4,3.0,1,East,2078.0,1326.21,2207 Aana,2 months ago,42000000,Kathmandu,Budhanilkantha,20,Blacktopped
5,5,2.5,1,North,,3080.25,3300 Sq. Feet,5 months ago,80000000,Kathmandu,Sanobharyang,20,Blacktopped
6,5,3.0,3,South,2068.0,2738.0,N/A Aana,1 year ago,72500000,Kathmandu,Balkhu,20,Blacktopped
7,0,2.0,0,North,,855.62,N/A Aana,4 years ago,13200000,Kathmandu,Kadaghari,13,Gravelled
5,3,2.5,2,South,,1197.87,N/A Aana,4 years ago,17000000,Lalitpur,Lubhu,20,Blacktopped
8,3,2.5,1,South,2076.0,1026.75,95 Aana,4 years ago,17000000,Lalitpur,Imadol,13,Gravelled
0,0,,0,West,,2566.87,N/A Aana,4 years ago,9500000,Pokhara,Pokhara,15,Gravelled
5,4,2.5,1,North East,2077.0,1026.75,1800 Aana,3 years ago,18500000,Lalitpur,Imadol,12,Gravelled
2,1,,0,East,,1625.68,N/A Ropani,4 years ago,13800000,Kathmandu,Pasikot,12,Soil Stabilized
2,1,1.5,1,West,2076.0,1155.09,N/A Aana,4 years ago,12500000,Lalitpur,Imadol,13,Gravelled
7,5,2.5,2,South East,2069.0,5476.0,N/A Ropani,2 weeks ago,80000000,Kathmandu,Manamaiju,13,Concrete
7,5,4.0,2,West,2078.0,1711.25,3200 Sq. Feet,1 year ago,49500000,Kathmandu,Budhanilkantha,13,Blacktopped
4,5,3.0,1,North,2019.0,1026.75,1900 Aana,4 years ago,18000000,Lalitpur,Nakkhu,13,Soil Stabilized
0,3,3.0,1,East,,1369.0,0-4.0.0 Aana,4 years ago,21000000,Lalitpur,Imadol,12,
4,4,2.0,2,East,2080.0,1540.12,N/A Aana,3 weeks ago,35000000,Kathmandu,Budhanilkantha,13,Gravelled
5,4,3.0,4,East,,1647.0700000000002,N/A Aana,3 years ago,26000000,Kathmandu,Sukedhara,0,
6,4,2.0,2,South,2080.0,1454.56,N/A Aana,2 months ago,42500000,Lalitpur,Imadol,13,Paved
5,3,,0,West,2079.0,1155.09,N/A Aana,6 months ago,29000000,Kathmandu,Kalanki,13,Gravelled
6,3,3.0,2,South,2075.0,1454.56,2100 Sq. Feet,4 months ago,34000000,Kathmandu,Kageshwari-Manohara,20,Blacktopped
2,1,1.0,2,North East,2080.0,1197.87,0 Aana,1 month ago,18000000,Lalitpur,Tikathali,13,Gravelled
6,5,3.0,1,South,,1197.87,N/A Aana,1 week ago,35500000,Lalitpur,Imadol,13,
0,0,3.0,2,South West,2080.0,1796.81,0 Aana,1 month ago,55000000,Lalitpur,Imadol,16,Paved
0,0,2.0,2,South West,,1882.37,0 Aana,1 month ago,48000000,Lalitpur,Imadol,20,
0,0,2.0,2,South East,2080.0,1475.95,0 Aana,1 month ago,42500000,Lalitpur,Dholahiti,16,Gravelled
6,6,,1,North East,2080.0,1454.56,N/A Aana,6 months ago,33000000,Kathmandu,Sitapaila,13,Paved
0,0,3.0,2,South,2080.0,1155.09,0 Aana,1 month ago,35500000,Lalitpur,Imadol,20,Gravelled
0,3,2.0,2,East,,1283.43,0 Aana,1 month ago,26000000,Lalitpur,Tikathali,11,
4,3,2.0,1,East,2080.0,962.57,0 Aana,1 month ago,23000000,Lalitpur,Tikathali,13,Gravelled
6,4,,1,West,2080.0,941.1800000000001,N/A Aana,1 week ago,32000000,Lalitpur,Imadol,13,Gravelled
4,3,2.0,2,South West,2080.0,941.1800000000001,0 Aana,1 month ago,23500000,Lalitpur,Imadol,13,Gravelled
5,4,,1,East,2080.0,1112.31,2650 Sq. Feet,1 month ago,39500000,Lalitpur,Harisiddhi,20,
0,0,2.0,1,West,2021.0,2310.18,N/A Aana,2 months ago,45000000,Lalitpur,Harisiddhi,13,Gravelled
5,4,,1,North,2080.0,1112.31,2150 Sq. Feet,1 month ago,32000000,Lalitpur,Imadol,13,
0,3,2.0,1,West,2077.0,1112.31,0 Aana,1 month ago,20000000,Lalitpur,Lubhu,13,Gravelled
5,4,2.0,1,South,,1112.31,2000 Sq. Feet,1 week ago,29500000,Lalitpur,Imadol,0,Paved
4,4,3.0,1,North,2080.0,1240.6499999999999,0 Aana,1 month ago,28500000,Lalitpur,Harisiddhi,20,Gravelled
6,4,3.0,1,South,,1540.12,2100 Sq. Feet,1 week ago,29000000,Lalitpur,Imadol,0,Paved
3,3,2.0,1,South,2079.0,16684.68,0 Aana,1 month ago,17500000,Lalitpur,Lamatar,13,Paved
0,4,3.0,2,South,2080.0,1112.31,0 Aana,1 month ago,30500000,Lalitpur,Imadol,13,Paved
0,2,3.0,1,North,,1197.87,0 Aana,2 months ago,33500000,Lalitpur,Imadol,13,
6,5,2.0,2,East,2080.0,1411.78,000 Aana,3 months ago,35000000,Kathmandu,Budhanilkantha,13,Paved
0,4,3.0,1,North East,,1283.43,0 Aana,1 month ago,28500000,Lalitpur,Harisiddhi,13,
0,4,2.0,1,West,2080.0,1112.31,0 Aana,1 month ago,31000000,Lalitpur,Imadol,13,Gravelled
4,4,2.0,1,East,2080.0,983.96,0 Aana,1 month ago,23000000,Lalitpur,Imadol,13,Gravelled
0,0,3.0,3,South,,1796.81,0 Aana,1 month ago,55000000,Lalitpur,Imadol,13,Paved
2,1,1.0,2,North West,2077.0,1197.87,0 Aana,2 months ago,17000000,Lalitpur,Lubhu,20,
0,0,3.0,2,South East,,1240.6499999999999,0 Aana,2 months ago,31000000,Lalitpur,Imadol,13,
0,0,3.0,2,South,2080.0,1390.39,0 Aana,1 month ago,39500000,Lalitpur,Imadol,13,Gravelled
0,0,2.0,2,North,2080.0,1155.09,0 Aana,1 month ago,29900000,Lalitpur,Imadol,0,
4,0,,2,South,2018.0,2438.53,N/A Aana,4 years ago,45000000,Kathmandu,Basbari,20,Paved
3,4,3.0,1,East,2015.0,1347.6000000000001,18000 Aana,4 years ago,33000000,Kathmandu,Budhanilkantha,20,Blacktopped
5,0,3.0,0,North East,,1475.95,N/A Aana,4 years ago,28500000,Kathmandu,Golfutar,12,Gravelled
0,2,,0,East,,855.62,N/A Aana,4 years ago,13500000,Kathmandu,Bafal,12,
0,3,2.0,1,North East,2072.0,1283.43,0 Aana,1 month ago,29000000,Kathmandu,Kapan,13,Gravelled
2,1,1.0,1,West,2078.0,1540.12,0 Aana,2 months ago,19500000,Kathmandu,Tarkeshwor,26,Gravelled
